,ko_nubench_api,ko_nubench_api,ko_nubench_api,ko_nubench_api,ko_nubench_api,ko_nubench_api,ko_nubench_api,ko_nubench_api,ko_nubench_api,ko_nubench_api,ko_nubench_api,ko_nubench_api,ko_nubench_api,ko_nubench_api,ko_nubench_api,ko_nubench_api,ko_nubench_api,ko_nubench_api,ko_nubench_api,ko_nubench_api,ko_nubench_api,ko_nubench_api,ko_nubench_api,ko_nubench_api,ko_nubench_api,ko_nubench_api,ko_nubench_api,ko_nubench_api,ko_nubench_api,ko_nubench_api,ko_nubench_api,ko_nubench_api,ko_nubench_cloze,ko_nubench_cloze,ko_nubench_cloze,ko_nubench_cloze,ko_nubench_cloze,ko_nubench_cloze,ko_nubench_cloze,ko_nubench_cloze,ko_nubench_cloze,ko_nubench_cloze,ko_nubench_cloze,ko_nubench_cloze,ko_nubench_cloze,ko_nubench_cloze,ko_nubench_cloze,ko_nubench_cloze,ko_nubench_cloze,ko_nubench_cloze,ko_nubench_cloze,ko_nubench_cloze,ko_nubench_cloze,ko_nubench_cloze,ko_nubench_cloze,ko_nubench_cloze,ko_nubench_cloze,ko_nubench_cloze,ko_nubench_cloze,ko_nubench_cloze,ko_nubench_cloze,ko_nubench_cloze,ko_nubench_cloze,ko_nubench_cloze,ko_nubench_symbol,ko_nubench_symbol,ko_nubench_symbol,ko_nubench_symbol,ko_nubench_symbol,ko_nubench_symbol,ko_nubench_symbol,ko_nubench_symbol,ko_nubench_symbol,ko_nubench_symbol,ko_nubench_symbol,ko_nubench_symbol,ko_nubench_symbol,ko_nubench_symbol,ko_nubench_symbol,ko_nubench_symbol,ko_nubench_symbol,ko_nubench_symbol,ko_nubench_symbol,ko_nubench_symbol,ko_nubench_symbol,ko_nubench_symbol,ko_nubench_symbol,ko_nubench_symbol,ko_nubench_symbol,ko_nubench_symbol,ko_nubench_symbol,ko_nubench_symbol,ko_nubench_symbol,ko_nubench_symbol,ko_nubench_symbol,ko_nubench_symbol
meta-llama__Llama-3.1-70B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.684579,0.710280,0.675234,0.703271,0.684579,0.709502,0.681464,0.707684,0.738318,0.759346,0.733645,0.758567,0.734424,0.754673,0.735462,0.757529,0.821651,0.835670,0.809190,0.827882,0.809190,0.827103,0.813344,0.830218,0.862928,0.877726,0.862150,0.876947,0.864486,0.878505,0.863188,0.877726,0.847352,0.847352,0.852804,0.852804,0.855140,0.855140,0.851765,0.851765,0.884735,0.884735,0.884735,0.884735,0.878505,0.878505,0.882658,0.882658,0.907321,0.907321,0.915888,0.915888,0.907321,0.907321,0.910177,0.910177,0.924455,0.924455,0.921340,0.921340,0.927570,0.927570,0.924455,0.924455
meta-llama__Llama-3.1-70B-Instruct,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.674455,0.694704,0.683022,0.700156,0.675234,0.689252,0.677570,0.694704,0.743769,0.765576,0.756231,0.774922,0.733645,0.751558,0.744548,0.764019,0.839564,0.854361,0.840343,0.851246,0.842679,0.859813,0.840862,0.855140,0.886293,0.894081,0.885514,0.896417,0.881620,0.897196,0.884476,0.895898,0.855140,0.855140,0.870717,0.870717,0.880062,0.880062,0.868640,0.868640,0.895639,0.895639,0.890187,0.890187,0.881620,0.881620,0.889148,0.889148,0.922897,0.922897,0.926791,0.926791,0.919782,0.919782,0.923157,0.923157,0.931464,0.931464,0.924455,0.924455,0.934579,0.934579,0.930166,0.930166
meta-llama__Llama-3.1-8B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.537383,0.557632,0.517913,0.541277,0.521807,0.542835,0.525701,0.547248,0.606698,0.640187,0.598910,0.619938,0.609034,0.634735,0.604881,0.631620,0.726636,0.748442,0.718847,0.747664,0.719626,0.751558,0.721703,0.749221,0.786604,0.807632,0.783489,0.809190,0.795171,0.821651,0.788422,0.812825,0.639408,0.639408,0.651869,0.651869,0.638629,0.638629,0.643302,0.643302,0.714953,0.714953,0.707165,0.707165,0.698598,0.698598,0.706906,0.706906,0.754673,0.754673,0.738318,0.738318,0.746885,0.746885,0.746625,0.746625,0.778037,0.778037,0.769470,0.769470,0.781931,0.781931,0.776480,0.776480
meta-llama__Llama-3.1-8B-Instruct,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.510903,0.530374,0.497664,0.527259,0.502336,0.526480,0.503634,0.528037,0.589564,0.615265,0.584112,0.619159,0.600467,0.623053,0.591381,0.619159,0.711838,0.746885,0.706386,0.727414,0.714174,0.747664,0.710800,0.740654,0.782710,0.807632,0.780374,0.806075,0.778037,0.802181,0.780374,0.805296,0.670561,0.670561,0.674455,0.674455,0.658100,0.658100,0.667705,0.667705,0.685358,0.685358,0.677570,0.677570,0.677570,0.677570,0.680166,0.680166,0.712617,0.712617,0.722741,0.722741,0.703271,0.703271,0.712876,0.712876,0.728193,0.728193,0.721184,0.721184,0.721963,0.721963,0.723780,0.723780
meta-llama__Llama-3.2-1B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.457944,0.485981,0.461838,0.478193,0.455607,0.466511,0.458463,0.476895,0.488318,0.517913,0.503115,0.524922,0.505452,0.531153,0.498962,0.524663,0.578660,0.615265,0.582555,0.620717,0.588785,0.616044,0.583333,0.617342,0.656542,0.685358,0.668224,0.698598,0.661994,0.693146,0.662253,0.692368,0.226636,0.226636,0.254673,0.254673,0.237539,0.237539,0.239616,0.239616,0.252336,0.252336,0.242212,0.242212,0.253115,0.253115,0.249221,0.249221,0.267134,0.267134,0.255452,0.255452,0.235202,0.235202,0.252596,0.252596,0.250779,0.250779,0.251558,0.251558,0.283489,0.283489,0.261942,0.261942
meta-llama__Llama-3.2-1B-Instruct,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.450935,0.479751,0.446262,0.469626,0.426012,0.447819,0.441070,0.465732,0.486760,0.514798,0.496106,0.518692,0.490654,0.517913,0.491173,0.517134,0.584112,0.611371,0.588006,0.611371,0.581776,0.614486,0.584631,0.612409,0.638629,0.669782,0.651869,0.686916,0.644860,0.669003,0.645119,0.675234,0.280374,0.280374,0.302960,0.302960,0.295950,0.295950,0.293094,0.293094,0.341121,0.341121,0.357477,0.357477,0.345016,0.345016,0.347871,0.347871,0.347352,0.347352,0.366822,0.366822,0.334112,0.334112,0.349429,0.349429,0.319315,0.319315,0.317757,0.317757,0.363707,0.363707,0.333593,0.333593
meta-llama__Llama-3.2-3B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.581776,0.611371,0.549065,0.577103,0.539720,0.573988,0.556854,0.587487,0.615265,0.644081,0.602025,0.623832,0.617601,0.652648,0.611630,0.640187,0.711059,0.740654,0.710280,0.733645,0.713396,0.746885,0.711578,0.740395,0.757009,0.785826,0.759346,0.775701,0.764798,0.788941,0.760384,0.783489,0.508567,0.508567,0.503115,0.503115,0.505452,0.505452,0.505711,0.505711,0.592679,0.592679,0.576324,0.576324,0.580218,0.580218,0.583074,0.583074,0.637072,0.637072,0.630062,0.630062,0.612928,0.612928,0.626687,0.626687,0.642523,0.642523,0.644860,0.644860,0.647196,0.647196,0.644860,0.644860
meta-llama__Llama-3.2-3B-Instruct,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.456386,0.471963,0.446262,0.467290,0.440031,0.456386,0.447560,0.465213,0.485202,0.516355,0.481308,0.505452,0.487539,0.515576,0.484683,0.512461,0.632399,0.648754,0.617601,0.643302,0.632399,0.648754,0.627466,0.646937,0.694704,0.719626,0.725078,0.746885,0.712617,0.737539,0.710800,0.734683,0.602025,0.602025,0.619938,0.619938,0.601246,0.601246,0.607736,0.607736,0.644860,0.644860,0.636293,0.636293,0.651869,0.651869,0.644341,0.644341,0.686916,0.686916,0.694704,0.694704,0.688474,0.688474,0.690031,0.690031,0.702492,0.702492,0.693146,0.693146,0.696262,0.696262,0.697300,0.697300
mistralai__Mistral-7B-Instruct-v0.3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.753894,0.773364,0.747664,0.767134,0.734424,0.753894,0.745327,0.764798,0.795950,0.806075,0.773364,0.793614,0.784268,0.799065,0.784528,0.799585,0.833333,0.847352,0.828660,0.838785,0.841900,0.855140,0.834631,0.847092,0.842679,0.858255,0.853583,0.862928,0.855919,0.866822,0.850727,0.862669,0.722741,0.722741,0.723520,0.723520,0.710280,0.710280,0.718847,0.718847,0.693925,0.693925,0.697819,0.697819,0.706386,0.706386,0.699377,0.699377,0.681464,0.681464,0.670561,0.670561,0.679907,0.679907,0.677310,0.677310,0.655763,0.655763,0.646417,0.646417,0.656542,0.656542,0.652908,0.652908
mistralai__Mistral-7B-v0.3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.645639,0.662773,0.623053,0.654206,0.608255,0.638629,0.625649,0.651869,0.703271,0.720405,0.702492,0.721963,0.697040,0.720405,0.700935,0.720924,0.774922,0.795950,0.774922,0.788941,0.776480,0.794393,0.775441,0.793094,0.815421,0.825545,0.808411,0.828660,0.814642,0.832555,0.812825,0.828920,0.557632,0.557632,0.562305,0.562305,0.549065,0.549065,0.556334,0.556334,0.664330,0.664330,0.674455,0.674455,0.681464,0.681464,0.673416,0.673416,0.769470,0.769470,0.777259,0.777259,0.781931,0.781931,0.776220,0.776220,0.772586,0.772586,0.767134,0.767134,0.784268,0.784268,0.774663,0.774663
mistralai__Mistral-Nemo-Base-2407,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.686916,0.711838,0.677570,0.696262,0.661215,0.687695,0.675234,0.698598,0.771807,0.795171,0.771807,0.790498,0.770249,0.798287,0.771288,0.794652,0.852804,0.877726,0.844237,0.859034,0.857477,0.873053,0.851506,0.869938,0.890187,0.902648,0.894081,0.907321,0.892523,0.910436,0.892264,0.906802,0.700156,0.700156,0.701713,0.701713,0.693925,0.693925,0.698598,0.698598,0.759346,0.759346,0.768692,0.768692,0.759346,0.759346,0.762461,0.762461,0.761682,0.761682,0.771028,0.771028,0.764019,0.764019,0.765576,0.765576,0.746106,0.746106,0.735981,0.735981,0.763240,0.763240,0.748442,0.748442
mistralai__Mistral-Nemo-Instruct-2407,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.716511,0.739875,0.706386,0.732087,0.699377,0.724299,0.707425,0.732087,0.780374,0.806854,0.776480,0.791277,0.781931,0.800623,0.779595,0.799585,0.855919,0.873053,0.849688,0.869938,0.848910,0.870717,0.851506,0.871236,0.889408,0.904206,0.895639,0.910436,0.890187,0.904984,0.891745,0.906542,0.748442,0.748442,0.756231,0.756231,0.748442,0.748442,0.751038,0.751038,0.788162,0.788162,0.787383,0.787383,0.774922,0.774922,0.783489,0.783489,0.820093,0.820093,0.834891,0.834891,0.816978,0.816978,0.823988,0.823988,0.820872,0.820872,0.810748,0.810748,0.816199,0.816199,0.815940,0.815940
mistralai__Mistral-Small-24B-Base-2501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.737539,0.767913,0.712617,0.741433,0.716511,0.742212,0.722222,0.750519,0.809190,0.827882,0.789720,0.820872,0.803738,0.821651,0.800883,0.823468,0.850467,0.871495,0.855919,0.877726,0.862928,0.882399,0.856438,0.877207,0.876947,0.897196,0.883178,0.899533,0.893302,0.911215,0.884476,0.902648,0.845016,0.845016,0.837227,0.837227,0.835670,0.835670,0.839304,0.839304,0.908100,0.908100,0.873832,0.873832,0.896417,0.896417,0.892783,0.892783,0.942368,0.942368,0.945483,0.945483,0.956386,0.956386,0.948079,0.948079,0.951713,0.951713,0.949377,0.949377,0.955607,0.955607,0.952233,0.952233
mistralai__Mistral-Small-24B-Instruct-2501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.764019,0.787383,0.741433,0.770249,0.732866,0.757009,0.746106,0.771547,0.821651,0.843458,0.811526,0.829439,0.826324,0.851246,0.819834,0.841381,0.887072,0.906542,0.875389,0.889408,0.891745,0.905763,0.884735,0.900571,0.894860,0.913551,0.895639,0.912773,0.901869,0.918224,0.897456,0.914849,0.887072,0.887072,0.868380,0.868380,0.875389,0.875389,0.876947,0.876947,0.925234,0.925234,0.905763,0.905763,0.924455,0.924455,0.918484,0.918484,0.953271,0.953271,0.961838,0.961838,0.959502,0.959502,0.958204,0.958204,0.958723,0.958723,0.961059,0.961059,0.964174,0.964174,0.961319,0.961319
naver-hyperclovax__HyperCLOVAX-SEED-Text-Instruct-0.5B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.441589,0.464953,0.452492,0.478193,0.440810,0.454829,0.444964,0.465992,0.489875,0.513240,0.498442,0.518692,0.510903,0.528037,0.499740,0.519990,0.591121,0.620717,0.568536,0.602025,0.579439,0.609813,0.579699,0.610852,0.517913,0.545171,0.528816,0.549065,0.515576,0.547508,0.520768,0.547248,0.353583,0.353583,0.378505,0.378505,0.377726,0.377726,0.369938,0.369938,0.399533,0.399533,0.433801,0.433801,0.422897,0.422897,0.418744,0.418744,0.249221,0.249221,0.287383,0.287383,0.232866,0.232866,0.256490,0.256490,0.451713,0.451713,0.454050,0.454050,0.468847,0.468847,0.458204,0.458204
naver-hyperclovax__HyperCLOVAX-SEED-Text-Instruct-1.5B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528816,0.552181,0.510903,0.535826,0.505452,0.526480,0.515057,0.538162,0.581776,0.605140,0.573209,0.601246,0.574766,0.599688,0.576584,0.602025,0.661994,0.693925,0.661994,0.683801,0.659657,0.683801,0.661215,0.687175,0.714174,0.739097,0.722741,0.744548,0.714953,0.739875,0.717290,0.741173,0.457944,0.457944,0.464953,0.464953,0.469626,0.469626,0.464174,0.464174,0.541277,0.541277,0.519470,0.519470,0.518692,0.518692,0.526480,0.526480,0.536604,0.536604,0.543614,0.543614,0.536604,0.536604,0.538941,0.538941,0.538162,0.538162,0.541277,0.541277,0.539720,0.539720,0.539720,0.539720
naver-hyperclovax__HyperCLOVAX-SEED-Think-14B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.696262,0.719626,0.678349,0.696262,0.669782,0.687695,0.681464,0.701194,0.746885,0.772586,0.750000,0.768692,0.754673,0.771028,0.750519,0.770768,0.813084,0.834891,0.813863,0.829439,0.819315,0.834112,0.815421,0.832814,0.841121,0.855919,0.845794,0.855140,0.868380,0.880841,0.851765,0.863967,0.894081,0.894081,0.876168,0.876168,0.872274,0.872274,0.880841,0.880841,0.894860,0.894860,0.901869,0.901869,0.899533,0.899533,0.898754,0.898754,0.922118,0.922118,0.922118,0.922118,0.915109,0.915109,0.919782,0.919782,0.910436,0.910436,0.926012,0.926012,0.926012,0.926012,0.920820,0.920820
skt__A.X-4.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.829439,0.848131,0.833333,0.844237,0.830997,0.841121,0.831256,0.844496,0.862150,0.879283,0.861371,0.879283,0.861371,0.877726,0.861630,0.878764,0.891745,0.902648,0.897975,0.905763,0.896417,0.908100,0.895379,0.905504,0.890187,0.902648,0.890966,0.898754,0.896417,0.906542,0.892523,0.902648,0.944704,0.944704,0.951713,0.951713,0.957165,0.957165,0.951194,0.951194,0.952492,0.952492,0.947819,0.947819,0.952492,0.952492,0.950935,0.950935,0.920561,0.920561,0.911994,0.911994,0.901869,0.901869,0.911475,0.911475,0.959502,0.959502,0.957944,0.957944,0.959502,0.959502,0.958982,0.958982
skt__A.X-4.0-Light,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.715732,0.726636,0.697819,0.718847,0.694704,0.717290,0.702752,0.720924,0.757009,0.776480,0.760125,0.772586,0.759346,0.777259,0.758827,0.775441,0.834891,0.849688,0.840343,0.850467,0.834891,0.845794,0.836708,0.848650,0.855919,0.869938,0.863707,0.872274,0.851246,0.862928,0.856957,0.868380,0.867601,0.867601,0.857477,0.857477,0.857477,0.857477,0.860852,0.860852,0.890966,0.890966,0.883178,0.883178,0.874611,0.874611,0.882918,0.882918,0.891745,0.891745,0.892523,0.892523,0.869159,0.869159,0.884476,0.884476,0.937695,0.937695,0.934579,0.934579,0.926791,0.926791,0.933022,0.933022
skt__ko-gpt-trinity-1.2B-v0.5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.312305,0.336449,0.318536,0.341900,0.317757,0.336449,0.316199,0.338266,0.331776,0.352804,0.329439,0.350467,0.326324,0.347352,0.329180,0.350208,0.329439,0.354361,0.334112,0.359813,0.333333,0.359034,0.332295,0.357736,0.338785,0.356698,0.328660,0.357477,0.327103,0.352804,0.331516,0.355659,0.256231,0.256231,0.286604,0.286604,0.277259,0.277259,0.273364,0.273364,0.274922,0.274922,0.278816,0.278816,0.282710,0.282710,0.278816,0.278816,0.274922,0.274922,0.267134,0.267134,0.279595,0.279595,0.273884,0.273884,0.269470,0.269470,0.298287,0.298287,0.290498,0.290498,0.286085,0.286085
upstage__SOLAR-10.7B-Instruct-v1.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.763240,0.774143,0.760125,0.778037,0.751558,0.768692,0.758307,0.773624,0.792056,0.808411,0.785047,0.804517,0.802181,0.817757,0.793094,0.810228,0.833333,0.851246,0.829439,0.839564,0.840343,0.859034,0.834372,0.849948,0.854361,0.864486,0.849688,0.859034,0.858255,0.868380,0.854102,0.863967,0.622274,0.622274,0.600467,0.600467,0.614486,0.614486,0.612409,0.612409,0.649533,0.649533,0.636293,0.636293,0.620717,0.620717,0.635514,0.635514,0.688474,0.688474,0.668224,0.668224,0.654206,0.654206,0.670301,0.670301,0.680685,0.680685,0.673676,0.673676,0.688474,0.688474,0.680945,0.680945
upstage__SOLAR-10.7B-v1.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.583333,0.603583,0.563863,0.580218,0.561526,0.580997,0.569574,0.588266,0.641745,0.654206,0.630062,0.648754,0.652648,0.670561,0.641485,0.657840,0.736760,0.753115,0.722741,0.741433,0.725078,0.743769,0.728193,0.746106,0.784268,0.792835,0.785047,0.799065,0.797508,0.816978,0.788941,0.802960,0.563863,0.563863,0.580218,0.580218,0.556075,0.556075,0.566719,0.566719,0.576324,0.576324,0.570093,0.570093,0.592679,0.592679,0.579699,0.579699,0.620717,0.620717,0.640966,0.640966,0.602804,0.602804,0.621495,0.621495,0.628505,0.628505,0.616822,0.616822,0.633178,0.633178,0.626168,0.626168
